/SiMCosta RJ - Ilha do Pai - Cia de Docas
/latitude = -22.99277544
/longitude = -43.09056758



/Parameters:
/Tp: Wave Peak Period  or Peak period = Wave period associated with the largest peak in the power spectrum (seconds)
/Dp: Wave Peak Direction *true north reference (degrees)
/Tp_sea: Peak Sea Wave Period associated with the largest peak in the sea region of the power spectrum. (seconds)
/Dp_sea: Peak Sea Wave Direction - peak sea direction at the peak period in the sea region relative to true north reference (degrees)
/Hsig_sea: Significant Wave Height in the sea region of the power spectrum. (meters)
/Tp_swell: Peak Swell Wave Period associated with the largest peak in the swell region of the power spectrum. (seconds)
/Dp_swell: Peak Swell Wave Direction associated with the largest peak in the swell region of the power spectrum. true north reference (degrees)
/Hsig_swell: Significant Wave Height in the swell region of the power spectrum. (meters)
/Hmax: Maximum Wave Height or Height of Largest Wave from Zero Crossing Analysis (meters)
/Tmax: Maximum Wave Height or Period of Largest Wave from Zero Crossing Analysis (seconds)
/Tavg: Average Wave Period (seconds)
/Avg_Wv_Dir_N: Average Wave Direction, true north reference (degrees)
/HM0: Significant Wave Height Spectral Moment (meters)
/Tmp: Average Water Temperature (degree Celsius)
/Avg_Sal: Average Salinity (psu)
/Avg_Con: Average Conductivity (mS/cm)
/Avg_PH: Average pH (mV)
/Avg_Turb: Average Turbidity (FNU)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Tp,Dp,Tp_sea,Dp_sea,Hsig_sea,Tp_swell,Dp_swell,Hsig_swell,Hmax,Tmax,Tavg,Avg_Wv_Dir_N,HM0,Tmp,Avg_Sal,Avg_Con,Avg_PH,Avg_Turb
2024,12,25,5,10,0,7.11,137.79,7.11,137.79,1.4,10.24,177.54,0.817,2.2,10,5.59,144.32,1.62,NULL,NULL,NULL,NULL,NULL
2024,12,25,5,20,0,11.64,177.62,7.76,126.32,1.4,11.64,177.62,0.824,2.53,7.5,5.88,145.45,1.63,NULL,NULL,NULL,NULL,NULL
2024,12,25,5,30,0,11.64,179.52,7.53,125.65,1.46,11.64,179.52,0.805,2.59,8,5.22,145.35,1.67,NULL,NULL,NULL,NULL,NULL
2024,12,25,5,40,0,7.53,125.63,7.53,125.63,1.48,12.19,176.39,0.851,2.55,8,5.63,143.88,1.71,NULL,NULL,NULL,NULL,NULL
2024,12,25,5,50,0,12.19,151.12,7.53,121.11,1.45,12.19,151.12,0.889,2.15,6.25,5.67,139.51,1.7,NULL,NULL,NULL,NULL,NULL
2024,12,25,6,0,0,12.8,146.87,9.85,155.2,1.39,12.8,146.87,0.912,2.29,7.25,5.54,139.21,1.66,NULL,NULL,NULL,NULL,NULL
2024,12,25,6,10,0,11.13,170.05,7.53,124.35,1.35,11.13,170.05,0.934,2.23,8.25,6.31,141.54,1.64,NULL,NULL,NULL,NULL,NULL
2024,12,25,6,20,0,12.19,173.42,7.53,125.28,1.38,12.19,173.42,1.025,2.19,9.25,6.3,145.55,1.72,NULL,NULL,NULL,NULL,NULL
2024,12,25,6,30,0,12.19,169.51,7.76,122.9,1.37,12.19,169.51,1.073,2.55,8.5,5.83,147.01,1.74,NULL,NULL,NULL,NULL,NULL
2024,12,25,6,40,0,11.64,171.82,7.76,123.55,1.4,11.64,171.82,1.102,2.42,8.5,7.22,147.33,1.78,NULL,NULL,NULL,NULL,NULL
2024,12,25,6,50,0,12.19,167.33,7.76,122.27,1.39,12.19,167.33,0.991,2.78,10.5,5.81,147.06,1.7,NULL,NULL,NULL,NULL,NULL
2024,12,25,7,0,0,11.13,180.2,7.31,131.92,1.39,11.13,180.2,0.97,2.18,10,5.65,144.95,1.7,NULL,NULL,NULL,NULL,NULL
2024,12,25,7,10,0,12.19,142.96,7.11,143.6,1.35,12.19,142.96,0.806,2.21,10.5,5.13,139.79,1.57,NULL,NULL,NULL,NULL,NULL
2024,12,25,7,20,0,12.19,149.64,7.76,133.17,1.38,12.19,149.64,0.834,2.09,11.5,6.8,143.19,1.61,NULL,NULL,NULL,NULL,NULL
2024,12,25,7,30,0,12.19,157.69,7.76,135.92,1.36,12.19,157.69,0.888,2.07,7.5,6.08,147.94,1.62,NULL,NULL,NULL,NULL,NULL
2024,12,25,7,40,0,11.64,172.65,7.53,139.56,1.33,11.64,172.65,1.006,2.02,11.75,6.33,153.41,1.66,NULL,NULL,NULL,NULL,NULL
2024,12,25,7,50,0,11.64,167.99,9.85,166.5,1.28,11.64,167.99,1.101,3.28,10,6.03,149.99,1.69,NULL,NULL,NULL,NULL,NULL
2024,12,25,8,0,0,12.19,149.24,7.31,139.35,1.3,12.19,149.24,1.052,2.18,11,5.77,143.35,1.67,NULL,NULL,NULL,NULL,NULL
2024,12,25,8,10,0,12.19,152.52,6.74,133.49,1.29,12.19,152.52,1.137,2.44,9.75,6.25,145.91,1.72,NULL,NULL,NULL,NULL,NULL
2024,12,25,8,20,0,12.19,161.56,7.76,134.09,1.27,12.19,161.56,1.006,2.17,6.25,5.95,146.48,1.62,NULL,NULL,NULL,NULL,NULL
2024,12,25,8,30,0,12.19,164.22,6.74,141.94,1.25,12.19,164.22,0.967,2.01,7,5.52,148.08,1.58,NULL,NULL,NULL,NULL,NULL
2024,12,25,8,40,0,12.19,155.07,6.56,137.01,1.27,12.19,155.07,0.878,2.9,9.25,5.82,143.91,1.55,NULL,NULL,NULL,NULL,NULL
2024,12,25,8,50,0,12.19,143.85,6.56,141.87,1.25,12.19,143.85,0.937,1.95,9.5,6.31,143.84,1.56,NULL,NULL,NULL,NULL,NULL
2024,12,25,9,0,0,11.64,149.13,6.56,141.96,1.3,11.64,149.13,0.997,2.18,10.5,6.12,143.91,1.63,NULL,NULL,NULL,NULL,NULL
2024,12,25,9,10,0,11.13,167.29,7.76,136.48,1.27,11.13,167.29,0.984,2.17,7.5,5.95,145.99,1.61,NULL,NULL,NULL,NULL,NULL
2024,12,25,9,20,0,11.13,172.33,7.76,135.99,1.22,11.13,172.33,0.929,2.53,8.25,5.89,146.72,1.54,NULL,NULL,NULL,NULL,NULL
2024,12,25,9,30,0,11.64,172.49,7.76,132.4,1.25,11.64,172.49,0.883,2.17,6.5,5.66,150.42,1.53,NULL,NULL,NULL,NULL,NULL
2024,12,25,9,40,0,11.64,171.09,7.76,140.91,1.24,11.64,171.09,0.901,2.15,7,5.88,152.67,1.53,NULL,NULL,NULL,NULL,NULL
2024,12,25,9,50,0,11.64,163.11,7.76,136.66,1.31,11.64,163.11,1.037,2.45,9,6.86,147.31,1.67,NULL,NULL,NULL,NULL,NULL
2024,12,25,10,0,0,11.64,160.83,8,131.84,1.3,11.64,160.83,1.024,2.14,9,5.57,144.37,1.65,NULL,NULL,NULL,NULL,NULL
2024,12,25,10,10,0,10.67,153.28,8,124.35,1.29,10.67,153.28,0.921,1.97,7,5.69,142.72,1.59,NULL,NULL,NULL,NULL,NULL
2024,12,25,10,20,0,12.19,156.05,7.76,129.58,1.24,12.19,156.05,0.807,1.84,8.75,5.92,142.91,1.48,NULL,NULL,NULL,NULL,NULL
2024,12,25,10,30,0,11.64,162.8,7.53,137.2,1.23,11.64,162.8,0.804,2.24,9.25,6.19,145.4,1.47,NULL,NULL,NULL,NULL,NULL
2024,12,25,10,40,0,12.19,154.36,7.53,126.78,1.2,12.19,154.36,0.873,1.96,9.25,6,142.56,1.48,NULL,NULL,NULL,NULL,NULL
2024,12,25,10,50,0,12.19,153.66,7.53,128.62,1.18,12.19,153.66,0.884,2.39,5.75,5.88,144.14,1.47,NULL,NULL,NULL,NULL,NULL
2024,12,25,11,0,0,12.19,142.41,7.76,117.98,1.2,12.19,142.41,0.937,2.22,9,6.62,139.83,1.53,NULL,NULL,NULL,NULL,NULL
2024,12,25,11,10,0,11.13,162.6,7.11,130.07,1.22,11.13,162.6,0.925,2.06,9,6.63,142.88,1.53,NULL,NULL,NULL,NULL,NULL
2024,12,25,11,20,0,11.64,147.65,7.11,128.13,1.24,11.64,147.65,0.957,2.06,11,6.73,139.4,1.57,NULL,NULL,NULL,NULL,NULL
2024,12,25,11,30,0,11.13,158.21,7.11,127.34,1.2,11.13,158.21,0.964,2.58,7.75,6.8,142.26,1.54,NULL,NULL,NULL,NULL,NULL
2024,12,25,11,40,0,10.67,155.48,7.53,132.01,1.22,10.67,155.48,0.954,2.49,9.25,6.58,142.64,1.55,NULL,NULL,NULL,NULL,NULL
2024,12,25,11,50,0,10.67,156.57,7.53,133.57,1.22,10.67,156.57,0.893,1.81,8.5,6.2,141.77,1.51,NULL,NULL,NULL,NULL,NULL
2024,12,25,12,0,0,10.67,157.8,7.53,131.9,1.21,10.67,157.8,0.839,1.94,8.25,6.48,141.76,1.47,NULL,NULL,NULL,NULL,NULL
2024,12,25,12,10,0,10.67,163.76,8.26,129.76,1.17,10.67,163.76,0.794,2.02,9,6.09,144.51,1.42,NULL,NULL,NULL,NULL,NULL
2024,12,25,12,20,0,12.19,161.27,8.53,132.69,1.14,12.19,161.27,0.799,2.07,8.5,5.31,144.68,1.4,NULL,NULL,NULL,NULL,NULL
2024,12,25,12,30,0,11.64,164.32,7.31,138.64,1.13,11.64,164.32,0.789,2.3,13,6.63,146.17,1.38,NULL,NULL,NULL,NULL,NULL
2024,12,25,12,40,0,10.67,167.05,7.31,140.58,1.1,10.67,167.05,0.825,1.97,9.75,5.95,144.08,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,12,50,0,10.67,157.92,7.11,146.14,1.1,10.67,157.92,0.879,2.14,9.5,6.9,144.28,1.41,NULL,NULL,NULL,NULL,NULL
2024,12,25,13,0,0,11.13,156.92,7.31,140.67,1.16,11.13,156.92,0.864,2.52,10.5,6.92,145.05,1.45,NULL,NULL,NULL,NULL,NULL
2024,12,25,13,10,0,11.13,162.19,7.31,138.47,1.2,11.13,162.19,0.872,1.84,10.25,6.48,149.6,1.49,NULL,NULL,NULL,NULL,NULL
2024,12,25,13,20,0,11.13,162.13,7.31,125.35,1.15,11.13,162.13,0.866,2.15,10.75,6.59,146.08,1.44,NULL,NULL,NULL,NULL,NULL
2024,12,25,13,30,0,10.67,159.07,9.85,159.84,1.15,10.67,159.07,0.85,2.19,10.75,7.07,146.15,1.43,NULL,NULL,NULL,NULL,NULL
2024,12,25,13,40,0,10.67,165.71,9.85,164.62,1.14,10.67,165.71,0.934,2.21,11,6.67,148.93,1.47,NULL,NULL,NULL,NULL,NULL
2024,12,25,13,50,0,10.67,167.44,9.85,169.23,1.11,10.67,167.44,0.869,1.94,9,6.18,151.52,1.41,NULL,NULL,NULL,NULL,NULL
2024,12,25,14,0,0,11.13,159.41,7.31,134.46,1.11,11.13,159.41,0.861,1.84,8.75,6.94,146.88,1.41,NULL,NULL,NULL,NULL,NULL
2024,12,25,14,10,0,11.13,156.61,9.14,141.2,1.12,11.13,156.61,0.874,2.15,10,6.76,145.23,1.42,NULL,NULL,NULL,NULL,NULL
2024,12,25,14,20,0,11.64,152.36,7.53,136.62,1.13,11.64,152.36,0.891,1.89,8.5,6.58,147.01,1.44,NULL,NULL,NULL,NULL,NULL
2024,12,25,14,30,0,10.24,176.38,9.85,176.06,1.13,10.24,176.38,0.806,1.88,8.75,6.64,151.19,1.39,NULL,NULL,NULL,NULL,NULL
2024,12,25,14,40,0,10.67,179.92,9.85,184.59,1.11,10.67,179.92,0.822,2.07,8,6.53,157.63,1.38,NULL,NULL,NULL,NULL,NULL
2024,12,25,14,50,0,11.64,162.63,8.53,140.26,1.07,11.64,162.63,0.934,1.83,8.75,6.9,154.02,1.42,NULL,NULL,NULL,NULL,NULL
2024,12,25,15,0,0,11.64,168.68,8.26,135.04,1.05,11.64,168.68,0.905,2.01,8.5,6.11,152.35,1.39,NULL,NULL,NULL,NULL,NULL
2024,12,25,15,10,0,11.64,163.38,8.26,138.25,1.05,11.64,163.38,0.864,1.81,10.75,6.21,149.3,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,15,20,0,11.64,167.66,9.85,185.58,1.05,11.64,167.66,0.77,3.03,9.5,6.68,154.36,1.3,NULL,NULL,NULL,NULL,NULL
2024,12,25,15,30,0,11.64,163.32,9.85,173.02,1.04,11.64,163.32,0.843,2.12,10.25,7.07,152.27,1.34,NULL,NULL,NULL,NULL,NULL
2024,12,25,15,40,0,10.67,176.44,9.85,170.47,1.04,10.67,176.44,0.877,1.74,10.75,7.27,156.62,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,15,50,0,10.67,173.07,7.76,136.85,1.1,10.67,173.07,0.872,1.75,8.25,7.01,151.31,1.4,NULL,NULL,NULL,NULL,NULL
2024,12,25,16,0,0,11.13,162.87,9.85,172.26,1.12,11.13,162.87,0.827,1.94,9.5,6.96,150.86,1.39,NULL,NULL,NULL,NULL,NULL
2024,12,25,16,10,0,11.13,156.91,9.85,165.66,1.09,11.13,156.91,0.837,2.12,8.75,6.43,152.54,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,16,20,0,11.13,157.4,9.85,169.86,1.02,11.13,157.4,0.831,1.86,11.25,6.42,156.41,1.32,NULL,NULL,NULL,NULL,NULL
2024,12,25,16,30,0,10.24,156.73,9.85,164.55,1.01,10.24,156.73,0.751,1.37,10,6.34,144.29,1.26,NULL,NULL,NULL,NULL,NULL
2024,12,25,16,40,0,10.24,161.92,9.85,159.88,1,10.24,161.92,0.829,2.2,11.75,6.69,145.19,1.3,NULL,NULL,NULL,NULL,NULL
2024,12,25,16,50,0,12.19,132.18,9.14,147.05,1.04,12.19,132.18,0.872,1.76,8.75,6.92,139.01,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,17,0,0,12.19,139.6,9.14,145.14,1,12.19,139.6,0.843,1.78,9.75,6.73,143.08,1.31,NULL,NULL,NULL,NULL,NULL
2024,12,25,17,10,0,10.67,146.54,9.85,155.69,1,10.67,146.54,0.783,1.69,10,7.09,140.97,1.27,NULL,NULL,NULL,NULL,NULL
2024,12,25,17,20,0,10.67,161.87,9.85,167.32,0.99,10.67,161.87,0.768,1.66,11,6.04,147.24,1.25,NULL,NULL,NULL,NULL,NULL
2024,12,25,17,30,0,10.67,172.95,8.26,149.14,1.01,10.67,172.95,0.794,2,9.75,6.58,151.75,1.28,NULL,NULL,NULL,NULL,NULL
2024,12,25,17,40,0,11.64,157.51,7.53,139.01,1.02,11.64,157.51,0.798,2,9,6.24,153.4,1.29,NULL,NULL,NULL,NULL,NULL
2024,12,25,17,50,0,11.64,154.6,8.26,150.77,1.05,11.64,154.6,0.879,1.98,9.25,7.13,152.51,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,18,0,0,11.13,154.96,7.76,137.87,1.06,11.13,154.96,0.846,2.06,9.75,6.37,147.74,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,18,10,0,11.13,152.52,9.85,172.65,1.08,11.13,152.52,0.792,2.08,9.25,6.08,146.02,1.34,NULL,NULL,NULL,NULL,NULL
2024,12,25,18,20,0,11.64,156.13,7.76,138.87,1.07,11.64,156.13,0.766,1.81,11.5,6.09,143.66,1.31,NULL,NULL,NULL,NULL,NULL
2024,12,25,18,30,0,11.64,164.46,9.85,165,1.08,11.64,164.46,0.727,1.6,10.25,5.79,146.32,1.3,NULL,NULL,NULL,NULL,NULL
2024,12,25,18,40,0,11.13,174.78,9.85,165.8,1.09,11.13,174.78,0.751,1.85,8.75,5.35,148.54,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,18,50,0,11.13,165.88,9.85,162.01,1.08,11.13,165.88,0.775,1.57,8.25,5.1,146.3,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,19,0,0,11.13,163.27,7.11,134.64,1.11,11.13,163.27,0.798,2.18,12.25,6.38,144.64,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,19,10,0,11.13,154.84,7.31,135.53,1.11,11.13,154.84,0.787,1.64,8.75,5.15,141.4,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,19,20,0,11.64,141.56,9.85,171.08,1.14,11.64,141.56,0.759,2.39,10.5,5.19,138.21,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,19,30,0,10.67,147.22,9.85,153.98,1.17,10.67,147.22,0.755,2.24,8.75,5.46,139.61,1.4,NULL,NULL,NULL,NULL,NULL
2024,12,25,19,40,0,10.67,131.23,9.48,155.07,1.19,10.67,131.23,0.731,2,11.25,4.89,135.51,1.39,NULL,NULL,NULL,NULL,NULL
2024,12,25,19,50,0,10.67,130.74,9.85,144.55,1.17,10.67,130.74,0.76,2.09,10.25,4.76,135.23,1.4,NULL,NULL,NULL,NULL,NULL
2024,12,25,20,0,0,11.64,132.82,9.85,144.26,1.18,11.64,132.82,0.708,1.97,10,4.98,131.97,1.38,NULL,NULL,NULL,NULL,NULL
2024,12,25,20,10,0,10.24,158.35,9.85,161.58,1.19,10.24,158.35,0.651,2.02,8.25,4.5,132.7,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,20,20,0,10.24,167.9,9.85,165.04,1.22,10.24,167.9,0.599,1.79,6.75,4.71,131.88,1.36,NULL,NULL,NULL,NULL,NULL
2024,12,25,20,30,0,10.24,176.6,9.85,176.69,1.23,10.24,176.6,0.714,1.93,12.25,4.84,136.58,1.43,NULL,NULL,NULL,NULL,NULL
2024,12,25,20,40,0,11.64,146.9,9.85,162.49,1.24,11.64,146.9,0.807,1.95,8.5,5.38,136.78,1.48,NULL,NULL,NULL,NULL,NULL
2024,12,25,20,50,0,10.24,160.1,9.85,158.45,1.24,10.24,160.1,0.77,1.95,5.75,4.93,134.63,1.46,NULL,NULL,NULL,NULL,NULL
2024,12,25,21,0,0,11.64,132.66,9.85,139.86,1.19,11.64,132.66,0.715,1.74,8.75,4.53,131.42,1.39,NULL,NULL,NULL,NULL,NULL
2024,12,25,21,10,0,10.67,149.71,7.11,139.42,1.17,10.67,149.71,0.655,2.27,8.5,4.98,132.99,1.34,NULL,NULL,NULL,NULL,NULL
2024,12,25,21,20,0,11.13,149.63,7.11,136.23,1.13,11.13,149.63,0.635,1.58,10.75,4.85,134.21,1.3,NULL,NULL,NULL,NULL,NULL
2024,12,25,21,30,0,11.13,147.86,9.85,159.94,1.15,11.13,147.86,0.666,1.97,9.5,4.94,134.84,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,21,40,0,11.13,148.4,9.85,164.77,1.14,11.13,148.4,0.669,1.79,9.5,5.1,136.2,1.32,NULL,NULL,NULL,NULL,NULL
2024,12,25,21,50,0,11.13,163.36,7.76,142.59,1.13,11.13,163.36,0.753,1.93,11,4.98,136.56,1.35,NULL,NULL,NULL,NULL,NULL
2024,12,25,22,0,0,11.64,163.92,7.76,132.23,1.12,11.64,163.92,0.791,1.93,12.5,5.19,136.45,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,22,10,0,12.19,157.13,6.92,142.02,1.13,12.19,157.13,0.694,2.04,5.25,5.22,130.08,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,22,20,0,12.19,159.73,8,135.85,1.17,12.19,159.73,0.642,2.14,8.75,5.23,129.48,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,22,30,0,11.64,150.76,6.92,138.94,1.18,11.64,150.76,0.695,1.9,7.25,4.84,131.12,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,22,40,0,11.64,156.38,6.92,136.9,1.16,11.64,156.38,0.723,1.91,7.5,5.24,136.87,1.37,NULL,NULL,NULL,NULL,NULL
2024,12,25,22,50,0,11.64,150.98,6.92,134.51,1.12,11.64,150.98,0.72,1.97,6.5,5.39,136.57,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,23,0,0,12.8,155.2,9.85,164.53,1.08,12.8,155.2,0.646,1.76,11.5,4.83,136.55,1.26,NULL,NULL,NULL,NULL,NULL
2024,12,25,23,10,0,11.64,145.07,9.85,147,1.04,11.64,145.07,0.727,1.84,11.25,6.09,132.19,1.27,NULL,NULL,NULL,NULL,NULL
2024,12,25,23,20,0,10.67,150.12,9.85,150.02,1.05,10.67,150.12,0.755,1.91,6,5.42,134.27,1.29,NULL,NULL,NULL,NULL,NULL
2024,12,25,23,30,0,10.67,149.28,9.85,150.15,1.06,10.67,149.28,0.81,1.56,7.25,5.75,135.07,1.33,NULL,NULL,NULL,NULL,NULL
2024,12,25,23,40,0,11.13,144.13,9.85,152.58,1.04,11.13,144.13,0.733,1.94,7.5,5.44,135.02,1.27,NULL,NULL,NULL,NULL,NULL
2024,12,25,23,50,0,11.13,144,9.85,155.84,1.03,11.13,144,0.7,1.72,8.75,5.89,133.92,1.25,NULL,NULL,NULL,NULL,NULL
2024,12,26,0,0,0,11.13,142.22,7.31,132.27,1,11.13,142.22,0.69,1.44,12.75,6.14,129.1,1.22,NULL,NULL,NULL,NULL,NULL
2024,12,26,0,10,0,11.64,151.18,7.11,127.75,0.99,11.64,151.18,0.697,1.5,8.25,6.11,130.92,1.21,NULL,NULL,NULL,NULL,NULL
2024,12,26,0,20,0,11.64,152.31,7.11,131.13,0.96,11.64,152.31,0.726,1.89,10.75,5.52,134.47,1.2,NULL,NULL,NULL,NULL,NULL
2024,12,26,0,30,0,11.64,142.02,7.11,137.98,0.96,11.64,142.02,0.688,1.76,8.75,6,134.18,1.18,NULL,NULL,NULL,NULL,NULL
2024,12,26,0,40,0,11.13,156.54,7.31,133.07,0.98,11.13,156.54,0.637,1.4,7,5.66,132.77,1.17,NULL,NULL,NULL,NULL,NULL
2024,12,26,0,50,0,10.24,160.66,9.85,153.87,0.99,10.24,160.66,0.583,1.59,9.5,5.83,132.08,1.15,NULL,NULL,NULL,NULL,NULL
2024,12,26,1,0,0,10.24,148.62,9.85,140.33,1.03,10.24,148.62,0.626,1.65,10.75,5.88,136.86,1.2,NULL,NULL,NULL,NULL,NULL
2024,12,26,1,10,0,10.67,150.82,9.14,155.53,1.02,10.67,150.82,0.666,1.58,9.5,6.8,137.11,1.22,NULL,NULL,NULL,NULL,NULL
2024,12,26,1,20,0,12.19,160.63,9.14,147.58,1,12.19,160.63,0.729,1.72,8.5,6.04,134.24,1.24,NULL,NULL,NULL,NULL,NULL
2024,12,26,1,30,0,12.19,149.14,6.56,121.91,1,12.19,149.14,0.696,1.59,7.75,5.83,126.66,1.22,NULL,NULL,NULL,NULL,NULL
2024,12,26,1,40,0,12.19,138.44,6.92,139.13,1,12.19,138.44,0.705,2.06,7.75,5.61,128.3,1.23,NULL,NULL,NULL,NULL,NULL
2024,12,26,1,50,0,12.19,128.16,9.85,133.73,1.02,12.19,128.16,0.66,1.93,7.75,6.4,128.41,1.21,NULL,NULL,NULL,NULL,NULL
2024,12,26,2,0,0,11.64,155.72,9.85,142.74,1,11.64,155.72,0.667,1.78,10.5,5.56,130.63,1.2,NULL,NULL,NULL,NULL,NULL
2024,12,26,2,10,0,11.64,145.89,9.85,138.4,0.97,11.64,145.89,0.62,1.42,6.75,5.15,128.88,1.15,NULL,NULL,NULL,NULL,NULL
2024,12,26,2,20,0,10.67,134.52,9.85,135.55,0.97,10.67,134.52,0.614,1.49,7,5.98,127.34,1.15,NULL,NULL,NULL,NULL,NULL
2024,12,26,2,30,0,12.19,127.65,9.85,136.18,0.96,12.19,127.65,0.589,1.85,7.25,5.96,125.56,1.12,NULL,NULL,NULL,NULL,NULL
2024,12,26,2,40,0,12.19,134.78,6.92,127.33,0.94,12.19,134.78,0.629,2.03,9.5,6.09,126.51,1.13,NULL,NULL,NULL,NULL,NULL
2024,12,26,2,50,0,12.19,136.76,9.85,144.13,0.94,12.19,136.76,0.685,1.62,13.25,5.96,128.49,1.16,NULL,NULL,NULL,NULL,NULL
2024,12,26,3,0,0,12.19,142.71,7.53,140.86,0.94,12.19,142.71,0.691,1.65,10.75,6.24,129.6,1.17,NULL,NULL,NULL,NULL,NULL
2024,12,26,3,10,0,12.19,146.5,7.53,142.16,0.96,12.19,146.5,0.638,1.48,12.5,4.93,130.42,1.15,NULL,NULL,NULL,NULL,NULL
2024,12,26,3,20,0,12.19,144.81,7.53,141.64,0.93,12.19,144.81,0.625,1.43,9.5,5.84,131.33,1.12,NULL,NULL,NULL,NULL,NULL
2024,12,26,3,30,0,10.24,154.26,6.4,123.46,0.94,10.24,154.26,0.563,1.78,9.25,5.11,129.51,1.09,NULL,NULL,NULL,NULL,NULL
2024,12,26,3,40,0,12.19,162.33,6.4,118.1,0.94,12.19,162.33,0.595,1.65,8.5,5.95,130.03,1.11,NULL,NULL,NULL,NULL,NULL
2024,12,26,3,50,0,12.19,156.92,6.4,118.02,0.96,12.19,156.92,0.615,1.44,8.5,5.8,128.41,1.14,NULL,NULL,NULL,NULL,NULL
2024,12,26,4,0,0,12.19,148.54,9.85,127.22,0.93,12.19,148.54,0.584,1.37,12.25,5.73,127.04,1.1,NULL,NULL,NULL,NULL,NULL
2024,12,26,4,10,0,12.19,145.12,9.85,145.65,0.92,12.19,145.12,0.632,1.71,12.75,6.12,130.25,1.11,NULL,NULL,NULL,NULL,NULL
2024,12,26,4,20,0,12.19,146.09,9.85,148.04,0.92,12.19,146.09,0.677,1.47,9.75,5.6,132.14,1.14,NULL,NULL,NULL,NULL,NULL
2024,12,26,4,30,0,11.64,142.87,9.85,143.22,0.92,11.64,142.87,0.667,1.57,9.5,5.69,129.42,1.14,NULL,NULL,NULL,NULL,NULL
2024,12,26,4,40,0,11.64,129.99,8.53,127.36,0.94,11.64,129.99,0.675,1.78,6.25,5.87,125.75,1.16,NULL,NULL,NULL,NULL,NULL
2024,12,26,4,50,0,12.19,130.49,6.56,120.6,0.94,12.19,130.49,0.636,1.53,6,6,124.21,1.13,NULL,NULL,NULL,NULL,NULL
2024,12,26,5,0,0,12.19,129.2,6.56,127.49,0.93,12.19,129.2,0.623,1.84,9.5,6.05,125.75,1.12,NULL,NULL,NULL,NULL,NULL
2024,12,26,5,10,0,12.19,124.13,8.83,134.02,0.9,12.19,124.13,0.626,1.48,11.5,6.16,124.92,1.09,NULL,NULL,NULL,NULL,NULL
2024,12,26,5,20,0,12.19,131.46,8.83,144.05,0.9,12.19,131.46,0.587,1.37,11,5.68,129.1,1.08,NULL,NULL,NULL,NULL,NULL
2024,12,26,5,30,0,12.19,144.32,8.83,144.44,0.91,12.19,144.32,0.625,1.59,12,6.2,130.75,1.1,NULL,NULL,NULL,NULL,NULL
2024,12,26,5,40,0,11.64,135.05,8.53,142.25,0.88,11.64,135.05,0.61,1.54,8.5,5.47,130.24,1.07,NULL,NULL,NULL,NULL,NULL
2024,12,26,5,50,0,11.64,137.66,8.53,137.24,0.9,11.64,137.66,0.621,1.54,7.75,5.75,128.95,1.09,NULL,NULL,NULL,NULL,NULL
2024,12,26,6,0,0,11.64,137.3,5.69,111.51,0.9,11.64,137.3,0.629,1.5,8.5,NULL,126.57,1.1,NULL,NULL,NULL,NULL,NULL
2024,12,26,6,20,0,12.19,108.7,6.74,117.42,0.9,12.19,108.7,0.641,1.56,8,5.88,119.37,1.1,NULL,NULL,NULL,NULL,NULL
2024,12,26,6,30,0,12.19,105.17,6.74,122.6,0.92,12.19,105.17,0.653,1.47,12,5.85,117.27,1.13,NULL,NULL,NULL,NULL,NULL
2024,12,26,6,40,0,11.64,118.11,6.74,128.15,0.93,11.64,118.11,0.65,2.01,10.25,6.51,121.88,1.14,NULL,NULL,NULL,NULL,NULL
2024,12,26,6,50,0,11.64,133.55,6.92,124.01,0.97,11.64,133.55,0.671,1.48,9.25,5.89,124.33,1.18,NULL,NULL,NULL,NULL,NULL
2024,12,26,7,0,0,11.64,147.91,5.69,110.03,0.95,11.64,147.91,0.699,1.3,7.5,6.15,127.55,1.18,NULL,NULL,NULL,NULL,NULL
